;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;DTSS;QPLIB_3650.qs;1;1;798.0;798.0;0.767742;0.767742;920.0
1;DTSS;QPLIB_3650.qs;1;2;804.0;804.0;0.731441;1.499183;920.0
2;DTSS;QPLIB_3650.qs;1;3;808.0;808.0;0.748502;2.247685;920.0
3;DTSS;QPLIB_3650.qs;1;4;816.0;816.0;0.766322;3.014007;920.0
4;DTSS;QPLIB_3650.qs;1;5;818.0;818.0;0.880981;3.894988;920.0
5;DTSS;QPLIB_3650.qs;1;6;844.0;844.0;1.493144;5.388132000000001;920.0
6;DTSS;QPLIB_3650.qs;1;7;842.0;844.0;0.885476;6.273608;920.0
7;DTSS;QPLIB_3650.qs;1;8;842.0;844.0;0.979222;7.25283;920.0
8;DTSS;QPLIB_3650.qs;1;9;838.0;844.0;0.787856;8.040686;920.0
9;DTSS;QPLIB_3650.qs;1;10;842.0;844.0;1.496214;9.5369;920.0
10;DTSS;QPLIB_3650.qs;1;11;850.0;850.0;1.347826;10.884726;920.0
11;DTSS;QPLIB_3650.qs;1;12;852.0;852.0;0.826228;11.710954000000001;920.0
12;DTSS;QPLIB_3650.qs;1;13;848.0;852.0;0.841184;12.552138;920.0
13;DTSS;QPLIB_3650.qs;1;14;846.0;852.0;0.858828;13.410966;920.0
14;DTSS;QPLIB_3650.qs;1;15;840.0;852.0;0.830155;14.241121;920.0
15;DTSS;QPLIB_3650.qs;1;16;850.0;852.0;0.854371;15.095492;920.0
16;DTSS;QPLIB_3650.qs;1;17;850.0;852.0;0.845306;15.940798000000001;920.0
17;DTSS;QPLIB_3650.qs;1;18;856.0;856.0;1.072525;17.013323;920.0
18;DTSS;QPLIB_3650.qs;1;19;854.0;856.0;1.68734;18.700663;920.0
19;DTSS;QPLIB_3650.qs;1;20;858.0;858.0;0.880065;19.580728;920.0
20;DTSS;QPLIB_3650.qs;1;21;860.0;860.0;0.90295;20.483678;920.0
21;DTSS;QPLIB_3650.qs;1;22;862.0;862.0;0.873556;21.357234000000002;920.0
22;DTSS;QPLIB_3650.qs;1;23;866.0;866.0;1.03722;22.394454;920.0
23;DTSS;QPLIB_3650.qs;1;24;870.0;870.0;0.870259;23.264713;920.0
24;DTSS;QPLIB_3650.qs;1;25;870.0;870.0;1.087673;24.352386;920.0
25;DTSS;QPLIB_3650.qs;1;26;866.0;870.0;0.927236;25.279622;920.0
26;DTSS;QPLIB_3650.qs;1;27;868.0;870.0;0.904326;26.183948;920.0
27;DTSS;QPLIB_3650.qs;1;28;862.0;870.0;0.901181;27.085129;920.0
28;DTSS;QPLIB_3650.qs;1;29;860.0;870.0;1.074384;28.159513;920.0
29;DTSS;QPLIB_3650.qs;1;30;866.0;870.0;0.90694;29.066453;920.0
30;DTSS;QPLIB_3650.qs;1;31;870.0;870.0;1.088082;30.154535;920.0
31;DTSS;QPLIB_3650.qs;1;32;866.0;870.0;0.931087;31.085622;920.0
32;DTSS;QPLIB_3650.qs;1;33;876.0;876.0;1.826727;32.912349;920.0
33;DTSS;QPLIB_3650.qs;1;34;876.0;876.0;0.932165;33.844514;920.0
34;DTSS;QPLIB_3650.qs;1;35;870.0;876.0;0.929003;34.773517;920.0
35;DTSS;QPLIB_3650.qs;1;36;868.0;876.0;0.9434;35.716917;920.0
36;DTSS;QPLIB_3650.qs;1;37;862.0;876.0;1.175223;36.89214;920.0
37;DTSS;QPLIB_3650.qs;1;38;854.0;876.0;0.940389;37.832529;920.0
38;DTSS;QPLIB_3650.qs;1;39;854.0;876.0;0.938948;38.771477;920.0
39;DTSS;QPLIB_3650.qs;1;40;846.0;876.0;0.92736;39.698837;920.0
40;DTSS;QPLIB_3650.qs;1;41;860.0;876.0;0.933331;40.632168;920.0
41;DTSS;QPLIB_3650.qs;1;42;856.0;876.0;0.952951;41.585119;920.0
42;DTSS;QPLIB_3650.qs;1;43;860.0;876.0;1.419325;43.004444;920.0
43;DTSS;QPLIB_3650.qs;1;44;860.0;876.0;0.934492;43.938936;920.0
44;DTSS;QPLIB_3650.qs;1;45;862.0;876.0;0.956006;44.894942;920.0
45;DTSS;QPLIB_3650.qs;1;46;870.0;876.0;0.936773;45.831715;920.0
46;DTSS;QPLIB_3650.qs;1;47;870.0;876.0;0.925837;46.757552;920.0
47;DTSS;QPLIB_3650.qs;1;48;876.0;876.0;1.047142;47.804694;920.0
48;DTSS;QPLIB_3650.qs;1;49;880.0;880.0;0.930414;48.735108;920.0
49;DTSS;QPLIB_3650.qs;1;50;878.0;880.0;0.927163;49.662271;920.0
50;DTSS;QPLIB_3650.qs;1;51;884.0;884.0;0.958115;50.620386;920.0
