;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;DTSS;QPLIB_3506.qs;1;1;430.0;430.0;0.389442;0.389442;478.0
1;DTSS;QPLIB_3506.qs;1;2;430.0;430.0;0.360107;0.749549;478.0
2;DTSS;QPLIB_3506.qs;1;3;432.0;432.0;0.399237;1.148786;478.0
3;DTSS;QPLIB_3506.qs;1;4;446.0;446.0;0.383259;1.532045;478.0
4;DTSS;QPLIB_3506.qs;1;5;452.0;452.0;0.524324;2.056369;478.0
5;DTSS;QPLIB_3506.qs;1;6;452.0;452.0;0.631486;2.687855;478.0
6;DTSS;QPLIB_3506.qs;1;7;452.0;452.0;0.372857;3.060712;478.0
7;DTSS;QPLIB_3506.qs;1;8;452.0;452.0;0.370624;3.431336;478.0
8;DTSS;QPLIB_3506.qs;1;9;452.0;452.0;0.485241;3.916577;478.0
9;DTSS;QPLIB_3506.qs;1;10;460.0;460.0;0.372337;4.288914;478.0
10;DTSS;QPLIB_3506.qs;1;11;462.0;462.0;0.367728;4.656642;478.0
11;DTSS;QPLIB_3506.qs;1;12;462.0;462.0;0.373767;5.030409;478.0
12;DTSS;QPLIB_3506.qs;1;13;462.0;462.0;0.395416;5.425825;478.0
13;DTSS;QPLIB_3506.qs;1;14;458.0;462.0;0.400858;5.826683;478.0
14;DTSS;QPLIB_3506.qs;1;15;458.0;462.0;0.401685;6.228368;478.0
15;DTSS;QPLIB_3506.qs;1;16;460.0;462.0;0.388766;6.617134;478.0
16;DTSS;QPLIB_3506.qs;1;17;460.0;462.0;0.393196;7.01033;478.0
17;DTSS;QPLIB_3506.qs;1;18;460.0;462.0;0.396903;7.407233;478.0
18;DTSS;QPLIB_3506.qs;1;19;458.0;462.0;0.401161;7.808394;478.0
19;DTSS;QPLIB_3506.qs;1;20;460.0;462.0;0.413986;8.22238;478.0
20;DTSS;QPLIB_3506.qs;1;21;460.0;462.0;0.38445;8.60683;478.0
21;DTSS;QPLIB_3506.qs;1;22;460.0;462.0;0.393509;9.000339;478.0
22;DTSS;QPLIB_3506.qs;1;23;460.0;462.0;0.409684;9.410023;478.0
23;DTSS;QPLIB_3506.qs;1;24;460.0;462.0;0.4191;9.829123;478.0
24;DTSS;QPLIB_3506.qs;1;25;460.0;462.0;0.416392;10.245515;478.0
25;DTSS;QPLIB_3506.qs;1;26;460.0;462.0;0.39972;10.645235;478.0
26;DTSS;QPLIB_3506.qs;1;27;460.0;462.0;0.399766;11.045001;478.0
27;DTSS;QPLIB_3506.qs;1;28;460.0;462.0;0.401211;11.446212;478.0
28;DTSS;QPLIB_3506.qs;1;29;458.0;462.0;0.418014;11.864226;478.0
29;DTSS;QPLIB_3506.qs;1;30;454.0;462.0;0.418711;12.282937;478.0
30;DTSS;QPLIB_3506.qs;1;31;454.0;462.0;0.413729;12.696666;478.0
31;DTSS;QPLIB_3506.qs;1;32;458.0;462.0;0.470042;13.166708;478.0
32;DTSS;QPLIB_3506.qs;1;33;458.0;462.0;0.404042;13.57075;478.0
33;DTSS;QPLIB_3506.qs;1;34;460.0;462.0;0.622018;14.192768000000001;478.0
34;DTSS;QPLIB_3506.qs;1;35;458.0;462.0;0.423021;14.615789;478.0
35;DTSS;QPLIB_3506.qs;1;36;458.0;462.0;0.459171;15.07496;478.0
36;DTSS;QPLIB_3506.qs;1;37;460.0;462.0;0.419937;15.494897;478.0
37;DTSS;QPLIB_3506.qs;1;38;460.0;462.0;0.41643;15.911327;478.0
38;DTSS;QPLIB_3506.qs;1;39;460.0;462.0;0.430426;16.341753;478.0
39;DTSS;QPLIB_3506.qs;1;40;454.0;462.0;0.430249;16.772002;478.0
40;DTSS;QPLIB_3506.qs;1;41;456.0;462.0;0.439872;17.211874;478.0
41;DTSS;QPLIB_3506.qs;1;42;452.0;462.0;0.415116;17.62699;478.0
42;DTSS;QPLIB_3506.qs;1;43;460.0;462.0;0.532835;18.159825;478.0
43;DTSS;QPLIB_3506.qs;1;44;464.0;464.0;0.538712;18.698536999999998;478.0
44;DTSS;QPLIB_3506.qs;1;45;466.0;466.0;0.453408;19.151945;478.0
45;DTSS;QPLIB_3506.qs;1;46;468.0;468.0;0.432938;19.584883;478.0
46;DTSS;QPLIB_3506.qs;1;47;468.0;468.0;0.43556;20.020443;478.0
47;DTSS;QPLIB_3506.qs;1;48;472.0;472.0;0.457106;20.477549;478.0
48;DTSS;QPLIB_3506.qs;1;49;472.0;472.0;0.439728;20.917277;478.0
49;DTSS;QPLIB_3506.qs;1;50;472.0;472.0;0.452845;21.370122;478.0
50;DTSS;QPLIB_3506.qs;1;51;472.0;472.0;0.469472;21.839593999999998;478.0
51;DTSS;QPLIB_3506.qs;1;52;472.0;472.0;0.42729;22.266884;478.0
52;DTSS;QPLIB_3506.qs;1;53;472.0;472.0;0.42781;22.694694;478.0
53;DTSS;QPLIB_3506.qs;1;54;472.0;472.0;0.441869;23.136563;478.0
54;DTSS;QPLIB_3506.qs;1;55;472.0;472.0;0.449839;23.586402;478.0
55;DTSS;QPLIB_3506.qs;1;56;470.0;472.0;0.460507;24.046909;478.0
56;DTSS;QPLIB_3506.qs;1;57;472.0;472.0;0.454682;24.501591;478.0
57;DTSS;QPLIB_3506.qs;1;58;468.0;472.0;0.448039;24.94963;478.0
58;DTSS;QPLIB_3506.qs;1;59;466.0;472.0;0.471087;25.420717;478.0
59;DTSS;QPLIB_3506.qs;1;60;470.0;472.0;0.45722;25.877937;478.0
60;DTSS;QPLIB_3506.qs;1;61;470.0;472.0;0.464118;26.342055;478.0
61;DTSS;QPLIB_3506.qs;1;62;470.0;472.0;0.44579;26.787845;478.0
62;DTSS;QPLIB_3506.qs;1;63;472.0;472.0;0.447904;27.235749;478.0
