;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3705.qs;1;1;380.0;380.0;8.690016;8.690016;384.0
1;SA;QPLIB_3705.qs;1;2;380.0;380.0;1.831526;10.521542;384.0
2;SA;QPLIB_3705.qs;1;3;380.0;380.0;1.776529;12.298071;384.0
3;SA;QPLIB_3705.qs;1;4;384.0;384.0;2.803894;15.101965;384.0
4;SA;QPLIB_3705.qs;1;5;384.0;384.0;1.237315;16.33928;384.0
5;SA;QPLIB_3705.qs;1;6;384.0;384.0;1.195169;17.534449;384.0
6;SA;QPLIB_3705.qs;1;7;384.0;384.0;1.27365;18.808099;384.0
7;SA;QPLIB_3705.qs;1;8;384.0;384.0;1.178841;19.98694;384.0
8;SA;QPLIB_3705.qs;1;9;384.0;384.0;1.237089;21.224029;384.0
9;SA;QPLIB_3705.qs;1;10;384.0;384.0;1.199504;22.423533;384.0
10;SA;QPLIB_3705.qs;1;11;384.0;384.0;1.221234;23.644766999999998;384.0
11;SA;QPLIB_3705.qs;1;12;384.0;384.0;1.162024;24.806791;384.0
12;SA;QPLIB_3705.qs;1;13;384.0;384.0;1.241617;26.048408;384.0
13;SA;QPLIB_3705.qs;1;14;384.0;384.0;1.204839;27.253246999999998;384.0
14;SA;QPLIB_3705.qs;1;15;384.0;384.0;1.226039;28.479286;384.0
15;SA;QPLIB_3705.qs;1;16;384.0;384.0;1.24192;29.721206;384.0
16;SA;QPLIB_3705.qs;1;17;384.0;384.0;1.262924;30.98413;384.0
17;SA;QPLIB_3705.qs;1;18;384.0;384.0;1.257414;32.241544;384.0
18;SA;QPLIB_3705.qs;1;19;384.0;384.0;1.216247;33.457791;384.0
19;SA;QPLIB_3705.qs;1;20;384.0;384.0;1.241304;34.699095;384.0
20;SA;QPLIB_3705.qs;1;21;384.0;384.0;1.210423;35.909518;384.0
21;SA;QPLIB_3705.qs;1;22;384.0;384.0;1.1998;37.109318;384.0
22;SA;QPLIB_3705.qs;1;23;384.0;384.0;1.204508;38.313826;384.0
23;SA;QPLIB_3705.qs;1;24;384.0;384.0;1.2575;39.571326;384.0
24;SA;QPLIB_3705.qs;1;25;384.0;384.0;1.268219;40.839545;384.0
25;SA;QPLIB_3705.qs;1;26;384.0;384.0;1.241822;42.081367;384.0
26;SA;QPLIB_3705.qs;1;27;384.0;384.0;1.267843;43.34921;384.0
27;SA;QPLIB_3705.qs;1;28;384.0;384.0;1.156555;44.505765;384.0
28;SA;QPLIB_3705.qs;1;29;384.0;384.0;1.225641;45.731406;384.0
29;SA;QPLIB_3705.qs;1;30;384.0;384.0;1.204397;46.935803;384.0
30;SA;QPLIB_3705.qs;1;31;384.0;384.0;1.231048;48.166851;384.0
31;SA;QPLIB_3705.qs;1;32;384.0;384.0;1.205047;49.371898;384.0
32;SA;QPLIB_3705.qs;1;33;384.0;384.0;1.25242;50.624318;384.0
33;SA;QPLIB_3705.qs;1;34;384.0;384.0;1.241963;51.866281;384.0
34;SA;QPLIB_3705.qs;1;35;384.0;384.0;1.258197;53.124477999999996;384.0
35;SA;QPLIB_3705.qs;1;36;384.0;384.0;1.183403;54.307881;384.0
36;SA;QPLIB_3705.qs;1;37;384.0;384.0;1.204787;55.512668;384.0
37;SA;QPLIB_3705.qs;1;38;384.0;384.0;1.263121;56.775788999999996;384.0
38;SA;QPLIB_3705.qs;1;39;384.0;384.0;1.215363;57.991152;384.0
39;SA;QPLIB_3705.qs;1;40;384.0;384.0;1.210138;59.20129;384.0
40;SA;QPLIB_3705.qs;1;41;384.0;384.0;1.231572;60.432862;384.0
41;SA;QPLIB_3705.qs;1;42;384.0;384.0;1.236659;61.669520999999996;384.0
42;SA;QPLIB_3705.qs;1;43;384.0;384.0;1.241798;62.911319;384.0
43;SA;QPLIB_3705.qs;1;44;384.0;384.0;1.199582;64.110901;384.0
44;SA;QPLIB_3705.qs;1;45;384.0;384.0;1.210216;65.321117;384.0
45;SA;QPLIB_3705.qs;1;46;384.0;384.0;1.247024;66.568141;384.0
46;SA;QPLIB_3705.qs;1;47;384.0;384.0;1.193955;67.762096;384.0
47;SA;QPLIB_3705.qs;1;48;384.0;384.0;1.183526;68.945622;384.0
48;SA;QPLIB_3705.qs;1;49;384.0;384.0;1.279928;70.22555;384.0
49;SA;QPLIB_3705.qs;1;50;384.0;384.0;1.210913;71.436463;384.0
50;SA;QPLIB_3705.qs;1;51;384.0;384.0;1.264233;72.700696;384.0
51;SA;QPLIB_3705.qs;1;52;384.0;384.0;1.179021;73.879717;384.0
52;SA;QPLIB_3705.qs;1;53;384.0;384.0;1.194949;75.074666;384.0
53;SA;QPLIB_3705.qs;1;54;384.0;384.0;1.183628;76.25829399999999;384.0
54;SA;QPLIB_3705.qs;1;55;384.0;384.0;1.226281;77.48457499999999;384.0
55;SA;QPLIB_3705.qs;1;56;384.0;384.0;1.162415;78.64699;384.0
56;SA;QPLIB_3705.qs;1;57;384.0;384.0;1.284214;79.931204;384.0
57;SA;QPLIB_3705.qs;1;58;384.0;384.0;1.220877;81.152081;384.0
58;SA;QPLIB_3705.qs;1;59;384.0;384.0;1.220748;82.372829;384.0
59;SA;QPLIB_3705.qs;1;60;384.0;384.0;1.241771;83.6146;384.0
60;SA;QPLIB_3705.qs;1;61;384.0;384.0;1.220612;84.835212;384.0
61;SA;QPLIB_3705.qs;1;62;384.0;384.0;1.241938;86.07715;384.0
62;SA;QPLIB_3705.qs;1;63;384.0;384.0;1.215442;87.292592;384.0
63;SA;QPLIB_3705.qs;1;64;384.0;384.0;1.225941;88.518533;384.0
64;SA;QPLIB_3705.qs;1;65;384.0;384.0;1.252609;89.771142;384.0
65;SA;QPLIB_3705.qs;1;66;384.0;384.0;1.215365;90.986507;384.0
66;SA;QPLIB_3705.qs;1;67;384.0;384.0;1.200013;92.18652;384.0
67;SA;QPLIB_3705.qs;1;68;384.0;384.0;1.257939;93.444459;384.0
68;SA;QPLIB_3705.qs;1;69;384.0;384.0;1.226307;94.670766;384.0
69;SA;QPLIB_3705.qs;1;70;384.0;384.0;1.226328;95.897094;384.0
70;SA;QPLIB_3705.qs;1;71;384.0;384.0;1.27427;97.171364;384.0
71;SA;QPLIB_3705.qs;1;72;384.0;384.0;1.156919;98.328283;384.0
72;SA;QPLIB_3705.qs;1;73;384.0;384.0;1.268535;99.596818;384.0
73;SA;QPLIB_3705.qs;1;74;384.0;384.0;1.221149;100.817967;384.0
74;SA;QPLIB_3705.qs;1;75;384.0;384.0;1.225629;102.043596;384.0
75;SA;QPLIB_3705.qs;1;76;384.0;384.0;1.20412;103.247716;384.0
76;SA;QPLIB_3705.qs;1;77;384.0;384.0;1.209615;104.457331;384.0
77;SA;QPLIB_3705.qs;1;78;384.0;384.0;1.225697;105.683028;384.0
78;SA;QPLIB_3705.qs;1;79;384.0;384.0;1.262721;106.94574899999999;384.0
79;SA;QPLIB_3705.qs;1;80;384.0;384.0;1.183221;108.12897;384.0
80;SA;QPLIB_3705.qs;1;81;384.0;384.0;1.246757;109.375727;384.0
81;SA;QPLIB_3705.qs;1;82;384.0;384.0;1.278859;110.654586;384.0
82;SA;QPLIB_3705.qs;1;83;384.0;384.0;1.209835;111.864421;384.0
83;SA;QPLIB_3705.qs;1;84;384.0;384.0;1.210062;113.074483;384.0
84;SA;QPLIB_3705.qs;1;85;384.0;384.0;1.188446;114.262929;384.0
85;SA;QPLIB_3705.qs;1;86;384.0;384.0;1.222028;115.484957;384.0
86;SA;QPLIB_3705.qs;1;87;384.0;384.0;1.247292;116.732249;384.0
87;SA;QPLIB_3705.qs;1;88;384.0;384.0;1.199482;117.931731;384.0
88;SA;QPLIB_3705.qs;1;89;384.0;384.0;1.252439;119.18417;384.0
89;SA;QPLIB_3705.qs;1;90;384.0;384.0;1.262806;120.44697599999999;384.0
90;SA;QPLIB_3705.qs;1;91;384.0;384.0;1.188884;121.63586;384.0
91;SA;QPLIB_3705.qs;1;92;384.0;384.0;1.184043;122.819903;384.0
92;SA;QPLIB_3705.qs;1;93;384.0;384.0;1.237183;124.057086;384.0
93;SA;QPLIB_3705.qs;1;94;384.0;384.0;1.194732;125.251818;384.0
94;SA;QPLIB_3705.qs;1;95;384.0;384.0;1.269206;126.521024;384.0
95;SA;QPLIB_3705.qs;1;96;384.0;384.0;1.178576;127.6996;384.0
96;SA;QPLIB_3705.qs;1;97;384.0;384.0;1.237147;128.936747;384.0
97;SA;QPLIB_3705.qs;1;98;384.0;384.0;1.201103;130.13785;384.0
98;SA;QPLIB_3705.qs;1;99;384.0;384.0;1.221503;131.359353;384.0
99;SA;QPLIB_3705.qs;1;100;384.0;384.0;1.162686;132.522039;384.0
100;SA;QPLIB_3705.qs;1;101;384.0;384.0;1.24283;133.764869;384.0
101;SA;QPLIB_3705.qs;1;102;384.0;384.0;1.205037;134.969906;384.0
102;SA;QPLIB_3705.qs;1;103;384.0;384.0;1.226403;136.19630899999999;384.0
103;SA;QPLIB_3705.qs;1;104;384.0;384.0;1.242069;137.438378;384.0
104;SA;QPLIB_3705.qs;1;105;384.0;384.0;1.263105;138.701483;384.0
105;SA;QPLIB_3705.qs;1;106;384.0;384.0;1.258291;139.959774;384.0
106;SA;QPLIB_3705.qs;1;107;384.0;384.0;1.210411;141.170185;384.0
107;SA;QPLIB_3705.qs;1;108;384.0;384.0;1.226267;142.396452;384.0
108;SA;QPLIB_3705.qs;1;109;384.0;384.0;1.210424;143.606876;384.0
109;SA;QPLIB_3705.qs;1;110;384.0;384.0;1.199794;144.80667;384.0
110;SA;QPLIB_3705.qs;1;111;384.0;384.0;1.204713;146.011383;384.0
111;SA;QPLIB_3705.qs;1;112;384.0;384.0;1.257807;147.26919;384.0
112;SA;QPLIB_3705.qs;1;113;384.0;384.0;1.268084;148.537274;384.0
113;SA;QPLIB_3705.qs;1;114;384.0;384.0;1.241567;149.778841;384.0
114;SA;QPLIB_3705.qs;1;115;384.0;384.0;1.268076;151.046917;384.0
115;SA;QPLIB_3705.qs;1;116;384.0;384.0;1.156763;152.20368;384.0
116;SA;QPLIB_3705.qs;1;117;384.0;384.0;1.225971;153.429651;384.0
117;SA;QPLIB_3705.qs;1;118;384.0;384.0;1.204584;154.634235;384.0
118;SA;QPLIB_3705.qs;1;119;384.0;384.0;1.231846;155.866081;384.0
119;SA;QPLIB_3705.qs;1;120;384.0;384.0;1.204353;157.070434;384.0
120;SA;QPLIB_3705.qs;1;121;384.0;384.0;1.252001;158.32243499999998;384.0
121;SA;QPLIB_3705.qs;1;122;384.0;384.0;1.241341;159.563776;384.0
122;SA;QPLIB_3705.qs;1;123;384.0;384.0;1.257293;160.821069;384.0
123;SA;QPLIB_3705.qs;1;124;384.0;384.0;1.183303;162.004372;384.0
124;SA;QPLIB_3705.qs;1;125;384.0;384.0;1.20432;163.20869199999999;384.0
125;SA;QPLIB_3705.qs;1;126;384.0;384.0;1.262495;164.471187;384.0
126;SA;QPLIB_3705.qs;1;127;384.0;384.0;1.214945;165.686132;384.0
127;SA;QPLIB_3705.qs;1;128;384.0;384.0;1.209889;166.896021;384.0
128;SA;QPLIB_3705.qs;1;129;384.0;384.0;1.231005;168.127026;384.0
129;SA;QPLIB_3705.qs;1;130;384.0;384.0;1.236448;169.363474;384.0
130;SA;QPLIB_3705.qs;1;131;384.0;384.0;1.241699;170.605173;384.0
131;SA;QPLIB_3705.qs;1;132;384.0;384.0;1.199072;171.804245;384.0
132;SA;QPLIB_3705.qs;1;133;384.0;384.0;1.209532;173.013777;384.0
133;SA;QPLIB_3705.qs;1;134;384.0;384.0;1.246714;174.260491;384.0
134;SA;QPLIB_3705.qs;1;135;384.0;384.0;1.193709;175.4542;384.0
135;SA;QPLIB_3705.qs;1;136;384.0;384.0;1.183223;176.637423;384.0
136;SA;QPLIB_3705.qs;1;137;384.0;384.0;1.27841;177.915833;384.0
137;SA;QPLIB_3705.qs;1;138;384.0;384.0;1.20965;179.125483;384.0
138;SA;QPLIB_3705.qs;1;139;384.0;384.0;1.26281;180.388293;384.0
139;SA;QPLIB_3705.qs;1;140;384.0;384.0;1.178369;181.566662;384.0
140;SA;QPLIB_3705.qs;1;141;384.0;384.0;1.194557;182.761219;384.0
141;SA;QPLIB_3705.qs;1;142;384.0;384.0;1.18392;183.945139;384.0
142;SA;QPLIB_3705.qs;1;143;384.0;384.0;1.22613;185.171269;384.0
143;SA;QPLIB_3705.qs;1;144;384.0;384.0;1.162276;186.333545;384.0
144;SA;QPLIB_3705.qs;1;145;384.0;384.0;1.284484;187.618029;384.0
145;SA;QPLIB_3705.qs;1;146;384.0;384.0;1.220895;188.838924;384.0
146;SA;QPLIB_3705.qs;1;147;384.0;384.0;1.221053;190.059977;384.0
147;SA;QPLIB_3705.qs;1;148;384.0;384.0;1.242165;191.302142;384.0
148;SA;QPLIB_3705.qs;1;149;384.0;384.0;1.220932;192.523074;384.0
149;SA;QPLIB_3705.qs;1;150;384.0;384.0;1.24199;193.765064;384.0
150;SA;QPLIB_3705.qs;1;151;384.0;384.0;1.216008;194.981072;384.0
151;SA;QPLIB_3705.qs;1;152;384.0;384.0;1.226394;196.207466;384.0
152;SA;QPLIB_3705.qs;1;153;384.0;384.0;1.252713;197.460179;384.0
153;SA;QPLIB_3705.qs;1;154;384.0;384.0;1.215473;198.67565199999999;384.0
154;SA;QPLIB_3705.qs;1;155;384.0;384.0;1.199638;199.87529;384.0
155;SA;QPLIB_3705.qs;1;156;384.0;384.0;1.257931;201.133221;384.0
156;SA;QPLIB_3705.qs;1;157;384.0;384.0;1.226444;202.359665;384.0
157;SA;QPLIB_3705.qs;1;158;384.0;384.0;1.226325;203.58599;384.0
158;SA;QPLIB_3705.qs;1;159;384.0;384.0;1.273848;204.859838;384.0
159;SA;QPLIB_3705.qs;1;160;384.0;384.0;1.157204;206.017042;384.0
160;SA;QPLIB_3705.qs;1;161;384.0;384.0;1.268295;207.285337;384.0
161;SA;QPLIB_3705.qs;1;162;384.0;384.0;1.220251;208.505588;384.0
162;SA;QPLIB_3705.qs;1;163;384.0;384.0;1.22561;209.731198;384.0
163;SA;QPLIB_3705.qs;1;164;384.0;384.0;1.205068;210.936266;384.0
164;SA;QPLIB_3705.qs;1;165;384.0;384.0;1.209931;212.146197;384.0
165;SA;QPLIB_3705.qs;1;166;384.0;384.0;1.226297;213.372494;384.0
166;SA;QPLIB_3705.qs;1;167;384.0;384.0;1.263501;214.635995;384.0
167;SA;QPLIB_3705.qs;1;168;384.0;384.0;1.183444;215.819439;384.0
168;SA;QPLIB_3705.qs;1;169;384.0;384.0;1.247127;217.066566;384.0
169;SA;QPLIB_3705.qs;1;170;384.0;384.0;1.279461;218.346027;384.0
170;SA;QPLIB_3705.qs;1;171;384.0;384.0;1.210311;219.556338;384.0
171;SA;QPLIB_3705.qs;1;172;384.0;384.0;1.210115;220.766453;384.0
172;SA;QPLIB_3705.qs;1;173;384.0;384.0;1.189295;221.955748;384.0
173;SA;QPLIB_3705.qs;1;174;384.0;384.0;1.220747;223.176495;384.0
174;SA;QPLIB_3705.qs;1;175;384.0;384.0;1.248012;224.424507;384.0
175;SA;QPLIB_3705.qs;1;176;384.0;384.0;1.200171;225.624678;384.0
176;SA;QPLIB_3705.qs;1;177;384.0;384.0;1.253128;226.877806;384.0
177;SA;QPLIB_3705.qs;1;178;384.0;384.0;1.263525;228.141331;384.0
